Job_ID,Job_Title,Company,Location,Job_Type,Experience,Salary,Industry,Skills,Posting_Date,Applications
211,SQL Developer,Capgemini,Ahmedabad,Internship,3-5 Years,2096428,Analytics,"Azure, Power BI, Tableau, NumPy, Pandas",2025-01-04,975
212,Python Developer,Deloitte,Mumbai,Full-time,5+ Years,1588560,Analytics,"Azure, Excel, Machine Learning, NumPy, Power BI",2025-12-22,841
213,ML Engineer,Infosys,Ahmedabad,Full-time,1-3 Years,362894,E-commerce,"Excel, Pandas, Tableau, Statistics, Machine Learning",2025-07-21,75
214,Data Engineer,Wipro,Gurugram,Full-time,3-5 Years,896523,E-commerce,"Statistics, SQL, Pandas, Tableau, Excel",2025-07-29,601
215,SQL Developer,Cognizant,Bengaluru,Internship,Fresher,708728,Consulting,"Power BI, Python, Statistics, Pandas",2025-07-25,344
216,Business Analyst,TCS,Hyderabad,Internship,1-3 Years,2391931,E-commerce,"Pandas, Machine Learning, Statistics",2025-08-09,479
217,Data Scientist,Capgemini,Bengaluru,Internship,Fresher,1489132,Finance,"SQL, Power BI",2025-12-14,361
218,ML Engineer,Deloitte,Noida,Contract,5+ Years,1710877,Finance,"Pandas, Azure",2025-06-09,331
219,BI Developer,TCS,Hyderabad,Full-time,3-5 Years,708700,E-commerce,"Excel, NumPy, Power BI",2025-02-04,570
220,ML Engineer,Cognizant,Chennai,Internship,1-3 Years,1948892,E-commerce,"Power BI, Statistics, NumPy",2025-03-23,34
221,Python Developer,Deloitte,Ahmedabad,Internship,5+ Years,268664,E-commerce,"Excel, Tableau, SQL",2025-11-11,596
222,Data Scientist,Capgemini,Mumbai,Full-time,5+ Years,727961,Analytics,"NumPy, Machine Learning, Statistics, Tableau, Excel",2025-02-22,606
223,ML Engineer,Capgemini,Delhi,Contract,1-3 Years,1497574,Healthcare,"Power BI, Machine Learning",2025-02-28,125
224,BI Developer,Infosys,Pune,Internship,1-3 Years,2392554,Finance,"Azure, Power BI, Statistics, Excel, SQL",2025-05-03,503
225,Data Scientist,Cognizant,Pune,Internship,3-5 Years,838446,Consulting,"Pandas, Python, Machine Learning, NumPy",2025-11-22,501
226,Python Developer,Amazon,Chennai,Contract,5+ Years,1966033,E-commerce,"Statistics, Pandas, NumPy, SQL, Python",2025-03-11,583
227,Python Developer,HCL,Bengaluru,Internship,1-3 Years,1460771,Consulting,"Azure, Pandas, SQL, Tableau, Python",2025-01-16,279
228,ML Engineer,Cognizant,Bengaluru,Contract,5+ Years,1166631,Finance,"Excel, Tableau",2025-10-06,900
229,Data Engineer,HCL,Mumbai,Full-time,5+ Years,742352,Consulting,"Azure, Machine Learning, Statistics",2025-01-17,174
230,Data Scientist,Google,Noida,Full-time,Fresher,1721426,Healthcare,"Azure, NumPy, Power BI, Pandas",2025-11-12,725
231,BI Developer,IBM,Gurugram,Contract,Fresher,818701,Finance,"Tableau, Power BI",2025-05-30,723
232,Python Developer,Wipro,Mumbai,Full-time,5+ Years,2302938,Consulting,"Statistics, Azure, Pandas, Python",2025-03-09,653
233,SQL Developer,Cognizant,Gurugram,Contract,3-5 Years,2157131,Finance,"Azure, Python, SQL, Machine Learning",2025-02-17,1000
234,ML Engineer,Amazon,Hyderabad,Contract,5+ Years,1163644,Finance,"Pandas, Tableau, Machine Learning",2025-08-23,853
235,ML Engineer,Cognizant,Ahmedabad,Full-time,5+ Years,1691748,E-commerce,"Python, SQL",2025-05-26,646
236,Data Analyst,Infosys,Pune,Internship,5+ Years,252835,Finance,"Power BI, Tableau, Azure",2025-08-24,900
237,Business Analyst,Oracle,Mumbai,Internship,Fresher,1809625,E-commerce,"Python, Statistics, Tableau",2025-05-21,748
238,Python Developer,Tech Mahindra,Hyderabad,Contract,Fresher,254556,Consulting,"SQL, Power BI, Excel, Tableau, Machine Learning",2025-12-25,460
239,Data Analyst,Microsoft,Mumbai,Full-time,5+ Years,804382,Finance,"Excel, Statistics",2025-01-05,96
240,Business Analyst,Capgemini,Mumbai,Internship,1-3 Years,1855248,Consulting,"SQL, NumPy, Python",2025-02-22,629
241,Data Scientist,Deloitte,Mumbai,Contract,1-3 Years,884909,Finance,"Excel, SQL, NumPy, Pandas, Python",2025-11-29,608
242,ML Engineer,Tech Mahindra,Mumbai,Full-time,1-3 Years,1411686,E-commerce,"Excel, NumPy",2025-07-16,620
243,BI Developer,Google,Bengaluru,Contract,3-5 Years,1111701,Healthcare,"Statistics, Tableau, Python",2025-11-04,807
244,Data Engineer,Tech Mahindra,Hyderabad,Full-time,5+ Years,547845,Healthcare,"Machine Learning, Azure",2025-05-03,140
245,SQL Developer,Capgemini,Kolkata,Contract,1-3 Years,2225578,IT Services,"Azure, SQL",2025-07-18,19
246,Python Developer,TCS,Bengaluru,Internship,3-5 Years,2351551,Finance,"Statistics, SQL, Power BI, Pandas, Python",2025-05-15,322
247,Python Developer,Google,Pune,Contract,3-5 Years,1888846,Healthcare,"Tableau, Statistics",2025-02-10,752
248,Data Analyst,Accenture,Hyderabad,Internship,Fresher,2151579,Healthcare,"Tableau, Power BI",2025-05-03,127
249,Data Scientist,Microsoft,Bengaluru,Full-time,5+ Years,1704186,Healthcare,"Power BI, Machine Learning, Azure, NumPy",2025-01-07,804
250,Business Analyst,Google,Bengaluru,Internship,5+ Years,1390769,Healthcare,"Tableau, SQL",2025-05-18,513
251,ML Engineer,TCS,Delhi,Contract,1-3 Years,1792194,Consulting,"SQL, Azure, Excel, Machine Learning",2025-08-22,526
252,Data Analyst,Amazon,Bengaluru,Full-time,Fresher,2228724,Analytics,"Power BI, Azure, Python, Tableau, Machine Learning",2025-01-02,763
253,SQL Developer,Accenture,Mumbai,Full-time,5+ Years,1591905,Analytics,"Azure, Machine Learning",2025-12-02,127
254,Data Analyst,Wipro,Noida,Contract,Fresher,1931600,IT Services,"Tableau, Azure, Machine Learning, Python, NumPy",2025-09-15,472
255,ML Engineer,Accenture,Gurugram,Contract,3-5 Years,1267471,Finance,"Azure, Pandas, Excel, Machine Learning",2025-01-05,927
256,Python Developer,Wipro,Bengaluru,Internship,Fresher,1227263,Healthcare,"Python, Machine Learning, Azure, Statistics",2025-10-07,678
257,BI Developer,Infosys,Noida,Contract,1-3 Years,2010835,Finance,"Power BI, Tableau",2025-07-12,100
258,Python Developer,Flipkart,Kolkata,Internship,3-5 Years,2172912,E-commerce,"Azure, SQL",2025-01-23,522
259,SQL Developer,Infosys,Ahmedabad,Contract,Fresher,2074450,E-commerce,"Excel, Tableau, NumPy",2025-03-10,876
260,SQL Developer,Microsoft,Mumbai,Internship,5+ Years,1390665,Consulting,"Excel, Power BI",2025-06-11,803
261,Business Analyst,Wipro,Hyderabad,Full-time,5+ Years,2204776,Analytics,"SQL, NumPy, Machine Learning, Statistics, Azure",2025-10-27,467
262,Data Engineer,HCL,Hyderabad,Full-time,1-3 Years,1525970,E-commerce,"Excel, Machine Learning",2025-06-07,156
263,Python Developer,Capgemini,Chennai,Contract,Fresher,1503428,Analytics,"Python, Statistics, Pandas",2025-02-16,574
264,Python Developer,Infosys,Delhi,Full-time,1-3 Years,759411,IT Services,"Excel, Power BI",2025-10-09,207
265,ML Engineer,Oracle,Hyderabad,Contract,3-5 Years,564519,IT Services,"Excel, Pandas",2025-07-25,833
266,Business Analyst,Flipkart,Mumbai,Full-time,Fresher,2183552,IT Services,"Azure, Statistics, NumPy",2025-03-07,513
267,SQL Developer,Oracle,Chennai,Full-time,3-5 Years,1150584,Consulting,"Tableau, Pandas, Power BI, Python",2025-01-16,633
268,Python Developer,Oracle,Gurugram,Internship,5+ Years,2259201,IT Services,"Tableau, Statistics",2025-11-14,145
269,Python Developer,Oracle,Kolkata,Full-time,Fresher,1854313,E-commerce,"Pandas, NumPy, Azure, Power BI",2025-08-03,939
270,ML Engineer,Tech Mahindra,Gurugram,Full-time,Fresher,1587469,Healthcare,"Python, Tableau, Azure",2025-10-17,833
271,ML Engineer,Google,Ahmedabad,Full-time,1-3 Years,669993,Consulting,"Tableau, NumPy, Python",2025-08-30,787
272,SQL Developer,Capgemini,Pune,Full-time,1-3 Years,1583806,E-commerce,"Azure, Python, Machine Learning, Tableau",2025-04-23,582
273,Python Developer,Amazon,Delhi,Contract,3-5 Years,986338,Finance,"SQL, Python",2025-03-14,243
274,Python Developer,TCS,Kolkata,Internship,Fresher,1641393,Healthcare,"Power BI, Machine Learning, Azure",2025-11-05,945
275,Data Analyst,TCS,Pune,Contract,1-3 Years,715234,Healthcare,"SQL, Machine Learning, Statistics, Tableau",2025-06-15,108
276,BI Developer,Capgemini,Pune,Full-time,5+ Years,2293464,E-commerce,"Power BI, NumPy, Machine Learning, SQL",2025-06-22,686
277,Data Scientist,Tech Mahindra,Gurugram,Contract,3-5 Years,784137,Consulting,"Azure, Statistics",2025-10-29,876
278,Data Analyst,Wipro,Ahmedabad,Internship,1-3 Years,686669,Finance,"Machine Learning, SQL, Excel",2025-10-18,360
279,Data Scientist,Oracle,Hyderabad,Contract,3-5 Years,2123301,IT Services,"Excel, Azure, SQL, Power BI",2025-06-13,267
280,Data Analyst,TCS,Chennai,Internship,5+ Years,947673,Finance,"Statistics, Machine Learning, Azure, Python, Excel",2025-02-25,812
281,Python Developer,Wipro,Delhi,Full-time,Fresher,1486936,IT Services,"Tableau, SQL, NumPy, Power BI",2025-10-23,179
282,Data Scientist,Microsoft,Hyderabad,Contract,Fresher,1667467,Healthcare,"Python, Statistics, Power BI, Tableau, Excel",2025-07-12,165
283,Business Analyst,Capgemini,Noida,Full-time,5+ Years,1362601,E-commerce,"Tableau, Excel, SQL, Python",2025-01-28,407
284,Data Engineer,Wipro,Bengaluru,Internship,Fresher,2043509,IT Services,"Azure, Pandas, Excel, Python",2025-10-20,31
285,Data Scientist,Oracle,Gurugram,Full-time,5+ Years,734479,Analytics,"Pandas, Azure, Tableau, Python, Machine Learning",2025-04-16,562
286,Data Scientist,Capgemini,Chennai,Internship,1-3 Years,2119717,IT Services,"Pandas, Azure, Tableau, SQL",2025-07-18,862
287,Data Analyst,Wipro,Hyderabad,Full-time,3-5 Years,1986385,Healthcare,"NumPy, Python, Statistics",2025-05-18,843
288,SQL Developer,Cognizant,Delhi,Contract,1-3 Years,2247588,Analytics,"Statistics, Python",2025-09-25,519
289,Data Scientist,Infosys,Delhi,Full-time,1-3 Years,1138731,Consulting,"Python, Statistics, SQL",2025-10-20,704
290,Python Developer,Amazon,Pune,Contract,3-5 Years,1591126,E-commerce,"SQL, Statistics",2025-08-11,574
291,ML Engineer,Amazon,Gurugram,Contract,5+ Years,301857,E-commerce,"SQL, Statistics, Power BI, Azure, Tableau",2025-07-23,607
292,Business Analyst,Flipkart,Hyderabad,Contract,Fresher,1449960,Healthcare,"Statistics, Tableau, Azure, Machine Learning",2025-10-26,502
293,Data Engineer,TCS,Pune,Internship,5+ Years,853361,Healthcare,"Python, Statistics, Machine Learning, Pandas, SQL",2025-10-20,55
294,BI Developer,Flipkart,Mumbai,Full-time,3-5 Years,1521104,Analytics,"Pandas, SQL, Excel, NumPy",2025-09-01,312
295,ML Engineer,HCL,Chennai,Contract,Fresher,1038259,Finance,"Statistics, Pandas, Machine Learning",2025-08-15,845
296,Data Scientist,Infosys,Gurugram,Contract,5+ Years,818956,Healthcare,"Power BI, Excel",2025-01-29,901
297,Data Analyst,Accenture,Bengaluru,Internship,Fresher,1761522,E-commerce,"Tableau, Machine Learning, Pandas",2025-04-13,522
298,Business Analyst,Oracle,Bengaluru,Full-time,3-5 Years,2300120,Healthcare,"Power BI, Pandas, Machine Learning, Azure, SQL",2025-07-23,862
299,Business Analyst,HCL,Bengaluru,Internship,Fresher,933283,Healthcare,"Excel, Azure, NumPy",2025-05-13,280
300,SQL Developer,Cognizant,Bengaluru,Contract,Fresher,2238507,Consulting,"Azure, Python, Excel",2025-11-30,263
301,BI Developer,Microsoft,Gurugram,Internship,5+ Years,1712592,Finance,"Excel, Pandas, Tableau, Machine Learning",2025-11-08,538
302,SQL Developer,IBM,Hyderabad,Full-time,3-5 Years,1435632,Analytics,"Pandas, SQL",2025-11-16,349
303,ML Engineer,Amazon,Gurugram,Internship,3-5 Years,1040039,Consulting,"Python, Statistics, Machine Learning",2025-05-22,702
304,Data Analyst,Oracle,Delhi,Internship,3-5 Years,2005591,Finance,"Python, Excel, Machine Learning, Pandas, Statistics",2025-03-13,232
305,Data Engineer,Flipkart,Mumbai,Contract,3-5 Years,962975,E-commerce,"Tableau, SQL, Pandas",2025-12-18,136
306,Data Scientist,Oracle,Mumbai,Contract,Fresher,1182198,Analytics,"Tableau, Statistics, Machine Learning",2025-05-13,385
307,BI Developer,Deloitte,Hyderabad,Internship,Fresher,548700,Finance,"NumPy, SQL, Statistics",2025-05-14,547
308,SQL Developer,TCS,Pune,Full-time,1-3 Years,1687261,Finance,"Power BI, Machine Learning, Azure, Statistics, Python",2025-06-02,504
309,Data Scientist,Capgemini,Bengaluru,Full-time,5+ Years,1397259,Consulting,"Azure, Power BI, Pandas",2025-06-20,809
310,Data Scientist,IBM,Chennai,Contract,5+ Years,1941954,Finance,"Statistics, Python, NumPy, Tableau, SQL",2025-02-15,753
311,Data Analyst,Flipkart,Mumbai,Contract,1-3 Years,325145,E-commerce,"Excel, Azure",2025-07-11,715
312,BI Developer,Wipro,Hyderabad,Internship,3-5 Years,950533,IT Services,"Tableau, Azure",2025-06-26,471
313,ML Engineer,Tech Mahindra,Pune,Internship,5+ Years,1756807,Consulting,"Statistics, Python, Excel",2025-09-24,234
314,Python Developer,Microsoft,Bengaluru,Contract,1-3 Years,766578,Analytics,"Statistics, Tableau",2025-03-09,794
315,Data Analyst,IBM,Bengaluru,Contract,Fresher,332802,IT Services,"Statistics, Pandas",2025-10-01,394
316,BI Developer,Deloitte,Pune,Full-time,Fresher,1512973,Finance,"NumPy, Tableau",2025-03-05,642
317,Data Scientist,Tech Mahindra,Hyderabad,Contract,Fresher,1435758,IT Services,"Pandas, Excel",2025-11-07,628
318,BI Developer,Amazon,Kolkata,Full-time,3-5 Years,1968642,Analytics,"Python, NumPy, Pandas",2025-04-13,937
319,Data Engineer,Capgemini,Noida,Full-time,Fresher,623304,IT Services,"Power BI, SQL, NumPy, Machine Learning, Statistics",2025-04-17,108
320,Python Developer,Deloitte,Gurugram,Internship,5+ Years,460051,IT Services,"Python, Tableau, Machine Learning",2025-05-12,825
321,ML Engineer,Tech Mahindra,Hyderabad,Full-time,Fresher,290568,Consulting,"Machine Learning, Azure, Pandas",2025-12-13,983
322,BI Developer,Flipkart,Hyderabad,Internship,3-5 Years,1017009,IT Services,"Statistics, Pandas, Tableau, Azure, Excel",2025-11-15,711
323,SQL Developer,Oracle,Pune,Full-time,1-3 Years,495980,Consulting,"Statistics, Pandas",2025-09-02,826
324,Data Engineer,Wipro,Ahmedabad,Internship,3-5 Years,370864,E-commerce,"Pandas, Azure, SQL",2025-10-19,913
325,Data Engineer,TCS,Hyderabad,Internship,3-5 Years,301842,E-commerce,"Machine Learning, NumPy, SQL",2025-07-30,448
326,Python Developer,Deloitte,Mumbai,Contract,5+ Years,873501,Healthcare,"Python, Power BI",2025-12-05,522
327,Data Engineer,Amazon,Pune,Full-time,5+ Years,1594835,Consulting,"Tableau, Python, Excel, Azure",2025-08-29,663
328,SQL Developer,Amazon,Noida,Full-time,5+ Years,2113063,Healthcare,"SQL, Pandas, NumPy, Power BI, Python",2025-07-13,514
329,Data Analyst,Infosys,Chennai,Internship,Fresher,250711,IT Services,"NumPy, Azure, Excel, Machine Learning",2025-12-01,692
330,ML Engineer,Capgemini,Bengaluru,Full-time,5+ Years,1642394,Healthcare,"Machine Learning, Pandas, SQL, Python, Azure",2025-08-22,232
331,ML Engineer,Capgemini,Gurugram,Contract,3-5 Years,695947,IT Services,"Pandas, Power BI, Statistics",2025-01-02,114
332,Python Developer,Accenture,Hyderabad,Internship,1-3 Years,2166989,Consulting,"SQL, Statistics, Python, Machine Learning",2025-05-11,862
333,Business Analyst,Google,Delhi,Internship,1-3 Years,2342238,IT Services,"NumPy, Statistics",2025-12-11,863
334,Data Engineer,Flipkart,Kolkata,Full-time,1-3 Years,788472,IT Services,"Azure, Machine Learning, Statistics, Excel, Tableau",2025-10-27,942
335,Python Developer,HCL,Chennai,Internship,3-5 Years,2149372,Consulting,"Statistics, NumPy, Tableau",2025-12-21,868
336,ML Engineer,Microsoft,Kolkata,Contract,1-3 Years,1092589,Consulting,"Machine Learning, Power BI, NumPy, Tableau",2025-12-26,560
337,ML Engineer,Microsoft,Hyderabad,Internship,5+ Years,2001029,E-commerce,"Statistics, Python, SQL, NumPy",2025-12-22,395
338,Data Analyst,Oracle,Bengaluru,Full-time,3-5 Years,925011,Analytics,"Power BI, Python, Tableau, SQL",2025-03-16,776
339,Data Analyst,Capgemini,Delhi,Full-time,1-3 Years,1881108,Consulting,"Python, Statistics, NumPy, Excel",2025-10-05,984
340,ML Engineer,Cognizant,Bengaluru,Full-time,3-5 Years,1101809,Healthcare,"Excel, Machine Learning, Azure, Statistics, NumPy",2025-12-17,992
341,BI Developer,Deloitte,Pune,Contract,Fresher,1034236,Consulting,"Statistics, Python",2025-04-10,443
342,BI Developer,Wipro,Pune,Contract,3-5 Years,273677,Analytics,"Power BI, Python, Azure, Pandas, Tableau",2025-05-23,57
343,BI Developer,Deloitte,Ahmedabad,Contract,3-5 Years,555684,E-commerce,"NumPy, Excel, Power BI, Tableau",2025-11-17,74
344,Data Scientist,Tech Mahindra,Kolkata,Contract,5+ Years,635647,Analytics,"Excel, Machine Learning, NumPy",2025-09-16,374
345,Python Developer,Google,Ahmedabad,Contract,5+ Years,286925,IT Services,"Pandas, Excel, NumPy, Python",2025-05-31,703
346,SQL Developer,Flipkart,Hyderabad,Internship,3-5 Years,1436270,IT Services,"NumPy, Azure, Pandas, Excel",2025-06-14,49
347,Python Developer,Capgemini,Kolkata,Full-time,Fresher,952104,Healthcare,"SQL, Excel",2025-06-01,691
348,Python Developer,Amazon,Chennai,Full-time,1-3 Years,2075519,E-commerce,"Power BI, Python",2025-11-19,475
349,Data Analyst,Infosys,Hyderabad,Full-time,1-3 Years,1306578,Healthcare,"Azure, Excel",2025-06-19,937
350,SQL Developer,Tech Mahindra,Delhi,Contract,5+ Years,2066238,Analytics,"Statistics, SQL",2025-05-13,552
351,Business Analyst,Google,Ahmedabad,Full-time,Fresher,1750303,Healthcare,"Tableau, Azure",2025-01-04,626
352,BI Developer,Google,Delhi,Internship,5+ Years,379264,Finance,"NumPy, Excel, Power BI",2025-02-14,769
353,BI Developer,Oracle,Pune,Internship,3-5 Years,296767,Healthcare,"SQL, Python, NumPy",2025-07-20,591
354,SQL Developer,Cognizant,Kolkata,Full-time,3-5 Years,1131025,E-commerce,"Excel, Statistics, Power BI, SQL",2025-11-02,193
355,BI Developer,Accenture,Hyderabad,Full-time,Fresher,2184686,E-commerce,"Tableau, SQL",2025-04-24,261
356,Python Developer,Microsoft,Ahmedabad,Internship,3-5 Years,1747946,Consulting,"SQL, Tableau, Azure",2025-02-20,926
357,ML Engineer,Deloitte,Delhi,Internship,3-5 Years,889190,Healthcare,"Machine Learning, Statistics, Power BI, Python",2025-04-10,325
358,Python Developer,Microsoft,Chennai,Internship,3-5 Years,813319,E-commerce,"Pandas, Azure, NumPy, Power BI",2025-05-07,798
359,Data Engineer,Cognizant,Hyderabad,Full-time,Fresher,1426988,Consulting,"Tableau, SQL, NumPy",2025-06-06,918
360,Data Analyst,Amazon,Ahmedabad,Contract,5+ Years,1142382,IT Services,"NumPy, Azure, Pandas, Machine Learning",2025-01-10,798
361,ML Engineer,Tech Mahindra,Noida,Contract,3-5 Years,811538,Finance,"Statistics, Machine Learning",2025-03-18,519
362,Python Developer,Amazon,Ahmedabad,Contract,1-3 Years,2406445,Consulting,"Power BI, Azure, NumPy, Machine Learning, Statistics",2025-01-06,500
363,Data Analyst,Accenture,Delhi,Full-time,Fresher,1358794,Analytics,"Python, Excel, Machine Learning",2025-07-03,402
364,Data Engineer,Flipkart,Bengaluru,Full-time,3-5 Years,682957,E-commerce,"Tableau, NumPy, Power BI, Excel",2025-08-29,674
365,ML Engineer,IBM,Hyderabad,Contract,3-5 Years,1828437,Consulting,"Machine Learning, Azure, Pandas, Statistics, Excel",2025-07-13,913
366,Data Analyst,Cognizant,Pune,Internship,1-3 Years,1214651,IT Services,"Excel, Power BI, NumPy, SQL",2025-11-06,375
367,Business Analyst,Oracle,Noida,Internship,3-5 Years,725376,Finance,"Pandas, Excel, Power BI, Machine Learning, NumPy",2025-11-05,27
368,Data Analyst,Wipro,Ahmedabad,Contract,1-3 Years,815073,E-commerce,"Azure, Power BI",2025-05-05,62
369,BI Developer,Flipkart,Pune,Contract,5+ Years,328098,E-commerce,"SQL, Excel, Pandas, Tableau",2025-03-27,487
370,Data Scientist,Accenture,Chennai,Contract,1-3 Years,1012877,Healthcare,"Power BI, Machine Learning, Pandas, Tableau",2025-09-04,609
371,Python Developer,Tech Mahindra,Chennai,Full-time,Fresher,319468,Consulting,"Power BI, SQL, Azure, Excel, Tableau",2025-02-05,619
372,Business Analyst,Infosys,Delhi,Contract,1-3 Years,255034,E-commerce,"NumPy, Statistics, Machine Learning, Azure, Python",2025-01-20,719
373,SQL Developer,Accenture,Delhi,Internship,3-5 Years,659854,Finance,"Tableau, Pandas, Excel",2025-09-29,936
374,BI Developer,IBM,Kolkata,Internship,3-5 Years,1042811,IT Services,"Azure, NumPy",2025-02-12,125
375,Data Analyst,Tech Mahindra,Noida,Contract,3-5 Years,1964820,Analytics,"Power BI, Statistics",2025-09-24,672
376,BI Developer,HCL,Kolkata,Internship,3-5 Years,1405784,E-commerce,"Excel, Statistics, Pandas, SQL, Power BI",2025-10-27,577
377,Data Engineer,HCL,Gurugram,Contract,3-5 Years,1919877,E-commerce,"SQL, Excel, Pandas",2025-10-12,806
